"ROCode","RONo","PayDate","PayAmt","PayMode","ChqNo","BankName"
$315.00,$2369.00,17-1-2018 0:00:00,$2968.00,"CHEQUE","596358","KARNATAKA BANK LTD."
$316.00,$2370.00,3-1-2018 0:00:00,$13632.00,"CHEQUE","596359","KARNATAKA BANK LTD."
$317.00,$2371.00,1-1-2018 0:00:00,$3856.00,"CHEQUE","596361","KARNATAKA BANK LTD."
$319.00,$2373.00,20-1-2018 0:00:00,$2657.00,"CHEQUE","596364","KARNATAKA BANK LTD."
$318.00,$2372.00,5-1-2018 0:00:00,$13623.00,"CHEQUE","596367","KARNATAKA BANK LTD."
$321.00,$2375.00,21-1-2018 0:00:00,$2657.00,"CHEQUE","596370","KARNATAKA BANK LTD."
$320.00,$2374.00,20-12-2017 0:00:00,$10886.00,"NEFT / RTGS","596369","KARNATAKA BANK LTD."
$323.00,$2377.00,18-4-2018 0:00:00,$6938.00,"CHEQUE","596372","KARNATAKA BANK LTD."
$324.00,$2378.00,6-1-2018 0:00:00,$33101.00,"CHEQUE","596374","KARNATAKA BANK LTD."
$326.00,$2380.00,23-12-2017 0:00:00,$2827.00,"CHEQUE","596378","KARNATAKA BANK LTD."
$327.00,$2381.00,23-12-2017 0:00:00,$4648.00,"CHEQUE","596379","KARNATAKA BANK LTD."
$306.00,$2360.00,20-12-2017 0:00:00,$13806.00,"NEFT / RTGS","596371","KBK-MODERN OFFSET PRITERS"
$306.00,$2360.00,15-12-2017 0:00:00,$30250.00,"NEFT / RTGS","596353","KBK-GANESH TRADERS"
$330.00,$2384.00,7-1-2018 0:00:00,$19635.00,"CHEQUE","596381","KARNATAKA BANK LTD."
$331.00,$2385.00,8-1-2018 0:00:00,$9818.00,"CHEQUE","596383","KARNATKA BANK LTD."
$333.00,$2387.00,27-1-2018 0:00:00,$2657.00,"CHEQUE","596386","KARNATAKA BANK LTD."
$334.00,$2388.00,25-4-2018 0:00:00,$14868.00,"CHEQUE","596387","KARNATAKA BANK LTD."
$335.00,$2389.00,4-4-2018 0:00:00,$5576.00,"CHEQUE","596389","KARNATAKA BANK LTD."
$336.00,$2390.00,26-1-2018 0:00:00,$5355.00,"CHEQUE","596390","KARNATAKA BANK LTD."
$337.00,$2391.00,28-12-2017 0:00:00,$893.00,"CHEQUE","596392","KARNATAKA BANK LTD."
$310.00,$2364.00,4-4-2018 0:00:00,$3717.00,"CHEQUE","596393","KARNATAKA BANK LTD."
$338.00,$2392.00,4-4-2018 0:00:00,$1859.00,"CHEQUE","596397","KARNATAKA BANK LTD."
$339.00,$2393.00,28-2-2018 0:00:00,$59779.00,"CHEQUE","596398","KARNATAKA BANK LTD."
$340.00,$2394.00,28-2-2018 0:00:00,$16925.00,"CHEQUE","596399","KARNATAKA BANK LTD."
$341.00,$2395.00,15-3-2018 0:00:00,$64192.00,"CHEQUE","596400","KARNATAKA BANK LTD."
$342.00,$2396.00,15-3-2018 0:00:00,$18054.00,"CHEQUE","596401","KARNATAKA BANK LTD."
$343.00,$2397.00,28-12-2017 0:00:00,$268.00,"CHEQUE","596402","KARNATAKA BANK LTD."
$322.00,$2376.00,21-12-2017 0:00:00,$15000.00,"NEFT / RTGS","596375","KARNATAKA BANK LTD."
$322.00,$2376.00,29-12-2017 0:00:00,$38100.00,"NEFT / RTGS","596405","KARNATAKA BANK LTD."
$348.00,$2402.00,31-1-2018 0:00:00,$2968.00,"CHEQUE","596406","KARNATAKA BANK LTD."
$349.00,$2403.00,30-12-2017 0:00:00,$1596.00,"CHEQUE","596407","KARNATAKA BANK LTD."
$350.00,$2404.00,15-1-2018 0:00:00,$22313.00,"CHEQUE","596408","KARNATAKA BANK LTD."
$351.00,$2405.00,30-3-2018 0:00:00,$10195.00,"CHEQUE","596414","KARNATAKA BANK LTD."
$352.00,$2406.00,30-4-2018 0:00:00,$6938.00,"CHEQUE","596413","KARNATAKA BANK LTD."
$353.00,$2407.00,29-4-2018 0:00:00,$20815.00,"CHEQUE","596415","KARNATAKA BANK LTD."
$354.00,$2408.00,1-1-2018 0:00:00,$1596.00,"CHEQUE","596417","KARNATAKA BANK LTD."
$355.00,$2409.00,17-1-2018 0:00:00,$4909.00,"CHEQUE","596418","KARNATAKA BANK LTD."
$356.00,$2410.00,4-1-2018 0:00:00,$10886.00,"NEFT / RTGS","596419","KARNATAKA BANK LTD."
$358.00,$2412.00,6-1-2018 0:00:00,$798.00,"CHEQUE","596424","KARNATAKA BANK LTD."
$360.00,$2414.00,27-1-2018 0:00:00,$12290.00,"CHEQUE","596425","KARNATAKA BANK LTD."
$361.00,$2415.00,22-1-2018 0:00:00,$1417.00,"CHEQUE","596426","KARNATAKA BANK LTD."
$359.00,$2413.00,6-1-2018 0:00:00,$798.00,"CHEQUE","596430","KARNATAKA BANK LTD."
$363.00,$2417.00,23-1-2018 0:00:00,$34135.00,"CHEQUE","596432","KARNATAKA BANK LTD."
$365.00,$2419.00,8-5-2018 0:00:00,$17346.00,"CHEQUE","596436","KARNATAKA BANK LTD."
$366.00,$2420.00,15-5-2018 0:00:00,$6938.00,"CHEQUE","596437`","KARNATAKA BANK LTD."
$367.00,$2421.00,15-5-2018 0:00:00,$11151.00,"CHEQUE","596438","KARNATAKA BANK LTD."
$368.00,$2422.00,30-4-2018 0:00:00,$5575.00,"CHEQUE","596439","KARNATAKA BANK LTD."
$369.00,$2423.00,30-4-2018 0:00:00,$3717.00,"CHEQUE","596440","KARNATAKA BANK LTD."
$370.00,$2424.00,26-4-2018 0:00:00,$20815.00,"CHEQUE","596441","KARNATAKA BANK LTD."
$371.00,$2425.00,22-4-2018 0:00:00,$14868.00,"CHEQUE","596443","KARNATAKA BANK LTD."
$373.00,$2427.00,11-1-2018 0:00:00,$2167.00,"CHEQUE","596446","KARNATAKA BANK LTD."
$374.00,$2428.00,12-2-2018 0:00:00,$9744.00,"CHEQUE","596449","KARNATAKA BANK LTD."
$375.00,$2429.00,12-1-2018 0:00:00,$2324.00,"CHEQUE","596452","KARNATAKA BANK LTD."
$376.00,$2430.00,28-1-2018 0:00:00,$1414.00,"CHEQUE","596454","KARNATAKA BANK LTD."
$377.00,$2431.00,15-5-2018 0:00:00,$7434.00,"CHEQUE","596455","KARNATAKA BANK LTD."
$378.00,$2432.00,15-4-2018 0:00:00,$30586.00,"CHEQUE","596456","KARNATAKA BANK LTD."
$379.00,$2433.00,15-4-2018 0:00:00,$15293.00,"CHEQUE","596457","KARNATAKA BANK LTD."
$381.00,$2435.00,30-1-2018 0:00:00,$19866.00,"CHEQUE","596459","KARNATAKA BANK LTD."
$382.00,$2436.00,13-1-2018 0:00:00,$1596.00,"CHEQUE","596463","KARNATAKA BANK LTD."
$383.00,$2437.00,30-4-2018 0:00:00,$1858.00,"CHEQUE","596464","KARNATAKA BANK LTD."
$384.00,$2438.00,30-4-2018 0:00:00,$1858.00,"CHEQUE","596465","KARNATAKA BANK LTD."
$385.00,$2439.00,30-4-2018 0:00:00,$3717.00,"CHEQUE","596468","KARNATAKA BANK LTD."
$386.00,$2440.00,30-4-2018 0:00:00,$2788.00,"CHEQUE","596469","KARNATAKA BANK LTD."
$387.00,$2441.00,30-4-2018 0:00:00,$2788.00,"CHEQUE","596470","KARNATAKA BANK LTD."
$362.00,$2416.00,7-2-2018 0:00:00,$5998.00,"CHEQUE","596473","KARNATAKA BANK LTD."
$390.00,$2444.00,7-5-2018 0:00:00,$13010.00,"CHEQUE","596476","KARNATAKA BANK LTD."
$391.00,$2445.00,7-4-2018 0:00:00,$17842.00,"CHEQUE","596477","KARNATAKA BANK LTD."
$389.00,$2443.00,18-1-2018 0:00:00,$2166.00,"CHEQUE","596479","KARNATAKA BANK LTD."
$395.00,$2449.00,6-2-2018 0:00:00,$34135.00,"CHEQUE","596483","KARNATAKA BANK LTD."
$392.00,$2446.00,7-5-2018 0:00:00,$3717.00,"CHEQUE","596484","KARNATAKA BANK LTD."
$227.00,$2281.00,20-1-2018 0:00:00,$7080.00,"CHEQUE","596486","KARNATAKA BANK LTD."
$259.00,$2313.00,20-2-2018 0:00:00,$7080.00,"CHEQUE","596487","KARNATAKA BANK LTD."
$332.00,$2386.00,20-3-2018 0:00:00,$7080.00,"CHEQUE","596488","KARNATAKA BANK LTD."
$397.00,$2451.00,21-2-2018 0:00:00,$13566.00,"CHEQUE","596491","KARNATAKA BANK LTD."
$400.00,$2454.00,22-1-2018 0:00:00,$268.00,"CHEQUE","596494","KARNATAKA BANK LTD."
$399.00,$2453.00,8-2-2018 0:00:00,$268.00,"CHEQUE","596494","KARNATAKA BANK LTD."
$401.00,$2455.00,24-2-2018 0:00:00,$96390.00,"CHEQUE","596498","KARNATAKA BANK LTD."
$402.00,$2456.00,8-2-2018 0:00:00,$14874.00,"CHEQUE","596499","KARNATAKA BANK LTD."
$404.00,$2458.00,26-2-2018 0:00:00,$15463.00,"CHEQUE","596502","KARNATAKA BANK LTD."
$403.00,$2457.00,1-3-2018 0:00:00,$85412.00,"CHEQUE","596525","KARNATAKA BANK LTD."
$393.00,$2447.00,19-2-2018 0:00:00,$16065.00,"CHEQUE","596567","KARNATAKA BANK LTD."
$380.00,$2434.00,24-2-2018 0:00:00,$3749.00,"CHEQUE","596458","KARNATAKA BANK LTD"
$398.00,$2452.00,5-3-2018 0:00:00,$102925.00,"NEFT / RTGS","596606","KARNATAKA BANK LTD."
$394.00,$2448.00,7-4-2018 0:00:00,$5098.00,"CHEQUE","001163","KARNATAKA BANK LTD."
$364.00,$2418.00,4-2-2019 0:00:00,$16066.00,"CHEQUE","596433","KARNATAKA BANK LTD."
$405.00,$2459.00,27-2-2018 0:00:00,$9744.00,"CHEQUE","596503","KARNATAKA BANK LTD."
$407.00,$2461.00,26-2-2018 0:00:00,$16327.00,"CHEQUE","596505","KARNATAKA BANK LTD."
$408.00,$2462.00,25-1-2018 0:00:00,$4627.00,"CHEQUE","596506","KARNTAKA BANK LTD."
$409.00,$2463.00,26-2-2018 0:00:00,$13566.00,"CHEQUE","596507","KARNATAKA BANK LTD."
$410.00,$2464.00,27-1-2018 0:00:00,$5810.00,"CHEQUE","596511","KARNATAKA BANK LTD."
$411.00,$2465.00,13-2-2018 0:00:00,$18389.00,"CHEQUE","596512","KARNATAKA BANK LTD."
$412.00,$2466.00,31-3-2018 0:00:00,$60180.00,"CHEQUE","596516","KARNATAKA BANK LTD."
$415.00,$2469.00,22-1-2018 0:00:00,$798.00,"CHEQUE","596519","KARNATAKA BANK LTD."
$413.00,$2467.00,31-3-2018 0:00:00,$16926.00,"CHEQUE","596518","KARNATAKA BANK LTD."
$418.00,$2472.00,1-5-2018 0:00:00,$10195.00,"CHEQUE","596522","KARNATAKA BANK LTD."
$417.00,$2471.00,28-5-2018 0:00:00,$6938.00,"CHEQUE","596521","KARNATAKA BANK LTD."
$419.00,$2473.00,29-1-2018 0:00:00,$1535.00,"NEFT / RTGS","596520","KARNATAKA BANK LTD."
$420.00,$2474.00,12-2-2018 0:00:00,$13666.00,"CHEQUE","596526","KARNATAKA BANK LTD."
$421.00,$2475.00,3-2-2018 0:00:00,$1571.00,"CHEQUE","596527","KARNATAKA BANK LTD."
$422.00,$2476.00,15-5-2018 0:00:00,$2788.00,"CHEQUE","596529","KARNATAKA BANK LTD."
$423.00,$2477.00,8-6-2018 0:00:00,$17346.00,"CHEQUE","596530","KARNATAKA BANK LTD"
$426.00,$2480.00,11-5-2018 0:00:00,$20390.00,"CHEQUE","596523","KARNATAKA BANK LTD."
$428.00,$2482.00,26-2-2018 0:00:00,$15936.00,"CHEQUE","596540","KARNATAKA BANK LTD."
$429.00,$2483.00,24-2-2018 0:00:00,$10933.00,"CHEQUE","596541","KARNATAKA BANK LTD."
$432.00,$2486.00,15-5-2018 0:00:00,$15293.00,"CHEQUE","596545","KARNATAKA BANK LTD."
$433.00,$2487.00,15-6-2018 0:00:00,$6938.00,"CHEQUE","596546","KARNATAKA BANK LTD."
$434.00,$2488.00,15-6-2018 0:00:00,$7434.00,"CHEQUE","596547","KARNATAKA BANK LTD."
$435.00,$2489.00,17-4-2018 0:00:00,$100300.00,"CHEQUE","596548","KARNATAKA BANK LTD."
$436.00,$2490.00,15-6-2018 0:00:00,$7434.00,"CHEQUE","596549","KARNATAKA BANK LTD."
$437.00,$2491.00,15-4-2018 0:00:00,$52156.00,"CHEQUE","596550","KARNATAKA BANK LTD."
$438.00,$2492.00,15-4-2018 0:00:00,$14669.00,"CHEQUE","596551","KARNATAKA BANK LTD."
$439.00,$2493.00,28-2-2018 0:00:00,$11388.00,"CHEQUE","596552","KARNATAKA BANK LTD."
$431.00,$2485.00,15-6-2018 0:00:00,$11151.00,"CHEQUE","596544","KARNATAKA BANK LTD."
$440.00,$2494.00,17-3-2018 0:00:00,$9774.00,"CHEQUE","596555`","KARNATAKA BANK LTD."
$443.00,$2497.00,10-3-2018 0:00:00,$36873.00,"CHEQUE","596566","KARNATAKA BANK LTD."
$445.00,$2499.00,23-6-2018 0:00:00,$14868.00,"CHEQUE","596572","KARNATAKA BANK LTD."
$441.00,$2495.00,5-3-2018 0:00:00,$14874.00,"CHEQUE","596561","KARNATAKA BANK LTD."
$447.00,$2501.00,22-3-2018 0:00:00,$2749.00,"CHEQUE","596574","KARNATAKA BANK LTD."
$448.00,$2502.00,9-3-2018 0:00:00,$2999.00,"CHEQUE","596577","KARNATAKA BANK LTD."
$446.00,$2500.00,9-3-2018 0:00:00,$5398.00,"CHEQUE","596578","KARNATAKA BANK LTD."
$451.00,$2505.00,24-3-2018 0:00:00,$2968.00,"CHEQUE","596582","KARNATAKA BANK LTD."
$452.00,$2506.00,24-3-2018 0:00:00,$2249.00,"CHEQUE","596583","KARNATAKA BANK LTD."
$453.00,$2507.00,24-2-2018 0:00:00,$798.00,"CHEQUE","596584","KARNATAKA BANK LTD."
$456.00,$2510.00,28-6-2018 0:00:00,$6938.00,"CHEQUE","596586","KARNATAKA BANK LTD."
$454.00,$2508.00,15-3-2018 0:00:00,$9639.00,"CHEQUE","596587","KARNATAKA BANK LTD."
$458.00,$2512.00,30-4-2018 0:00:00,$16926.00,"CHEQUE","596590","KARNATAKA BANK LTD."
$459.00,$2513.00,14-3-2018 0:00:00,$10933.00,"CHEQUE","596591","KARNATAKA BANK LTD."
$444.00,$2498.00,21-3-2018 0:00:00,$101745.00,"CHEQUE","596607","KARNATAKA BANK LTD"
$442.00,$2496.00,8-3-2018 0:00:00,$9639.00,"CHEQUE","596609","KARNATAKA BANK LTD."
$449.00,$2503.00,6-4-2018 0:00:00,$39000.00,"CHEQUE","","BHAVANA AGENCY SECUIRTY AMOUNT"
$406.00,$2460.00,16-6-2018 0:00:00,$11151.00,"CHEQUE","001162","KARNATAKA BANK LTD."
$430.00,$2484.00,9-2-2018 0:00:00,$798.00,"CASH","","KARNATAKA BANK LTD."
$457.00,$2511.00,13-11-2018 0:00:00,$10195.00,"CHEQUE","208038","KARNATAKA BANK LTD."
$463.00,$2517.00,2-4-2018 0:00:00,$1499.00,"CHEQUE","596596","KARNATAKA BANK LTD."
$464.00,$2518.00,2-4-2018 0:00:00,$8140.00,"CHEQUE","596597","KARNATAKA BANK LTD."
$461.00,$2515.00,25-3-2018 0:00:00,$4648.00,"CHEQUE","596599","KARNATAKA BANK LTD."
$466.00,$2520.00,2-4-2018 0:00:00,$5810.00,"CHEQUE","596600","KARNATAKA BANK LTD."
$469.00,$2523.00,7-3-2018 0:00:00,$798.00,"CHEQUE","596614","KARNATAKA  BANK LTD"
$471.00,$2525.00,29-6-2018 0:00:00,$13010.00,"CHEQUE","596616","KARNATAKA BANK LTD."
$474.00,$2528.00,7-7-2018 0:00:00,$11151.00,"CHEQUE","596622","KARNATAKA BANK LTD."
$477.00,$2531.00,10-3-2018 0:00:00,$1596.00,"CHEQUE","596626","KARNATAKA BANK LTD."
$470.00,$2524.00,23-3-2018 0:00:00,$2324.00,"CHEQUE","596615","KARNATAKA BANK LTD"
$485.00,$2539.00,12-7-2018 0:00:00,$6938.00,"CHEQUE","596634","KARNATAKA BANK LTD."
$486.00,$2540.00,12-7-2018 0:00:00,$7434.00,"CHEQUE","596635","KARNATAKA BANK LTD."
$487.00,$2541.00,12-6-2018 0:00:00,$15293.00,"CHEQUE","596636","KARNATAKA BANK LTD."
$493.00,$2547.00,15-5-2018 0:00:00,$18054.00,"CHEQUE","596646","KARNATKA BANK LTD."
$494.00,$2548.00,30-3-2018 0:00:00,$1767.00,"CHEQUE","596650","KARNATAKA BANK LTD."
$495.00,$2549.00,31-3-2018 0:00:00,$2592.00,"CHEQUE","001003","KARNATAKA BANK LTD."
$496.00,$2550.00,30-4-2018 0:00:00,$50149.00,"CHEQUE","001004","KARNATAKA BANK LTD."
$497.00,$2551.00,30-5-2018 0:00:00,$50149.00,"CHEQUE","001005","KARNATAKA BANK LTD."
$503.00,$2557.00,16-3-2018 0:00:00,$1285.00,"CHEQUE","001014`","KARNATAKA BANK LTD."
$502.00,$2556.00,15-3-2018 0:00:00,$2167.00,"CHEQUE","001017","KARNATAKA BANK LTD."
$507.00,$2561.00,18-5-2018 0:00:00,$3613.00,"CHEQUE","001020","KARNATAKA BANK LTD."
$467.00,$2521.00,28-3-2018 0:00:00,$142191.00,"CHEQUE","001102","KARNATAKA BANK LTD."
$468.00,$2522.00,28-3-2018 0:00:00,$142191.00,"CHEQUE","001103","KARNATAKA BANK LTD"
$478.00,$2532.00,29-3-2018 0:00:00,$20513.00,"CHEQUE","001104","KARNATAKA BANK LTD."
$465.00,$2519.00,2-4-2018 0:00:00,$38928.00,"CHEQUE","001122","KARNATKA BANK LTD."
$482.00,$2536.00,5-4-2018 0:00:00,$7576.00,"CHEQUE","001138","KARNATAKA BANK LTD."
$476.00,$2530.00,5-4-2018 0:00:00,$7576.00,"CHEQUE","001140","KARNATAKA BANK LTD."
$483.00,$2537.00,5-4-2018 0:00:00,$5128.00,"CHEQUE","001142","KARNATAKA BANK LTD."
$488.00,$2542.00,5-4-2018 0:00:00,$13054.00,"CHEQUE","001143","KARNATATAKA BANK LTD."
$489.00,$2543.00,5-4-2018 0:00:00,$3380.00,"CHEQUE","001144","KARNATAKA BANK LTD."
$490.00,$2544.00,5-4-2018 0:00:00,$4779.00,"CHEQUE","001145","KARNATKA BANK LTD."
$481.00,$2535.00,5-4-2018 0:00:00,$7343.00,"CHEQUE","001141","KARNATAKA BANK LTD."
$492.00,$2546.00,5-4-2018 0:00:00,$33800.00,"CHEQUE","596645","KARNATAKA BANK LTD."
$491.00,$2545.00,5-4-2018 0:00:00,$74592.00,"CHEQUE","596648","KARNATAKA BANK LTD."
$508.00,$2562.00,17-3-2018 0:00:00,$446.00,"CHEQUE","001022","KARNATAKA BANK LTD."
$509.00,$2563.00,2-4-2018 0:00:00,$540.00,"CHEQUE","001029","KARNATAKA BANK LTD."
$517.00,$2571.00,9-4-2018 0:00:00,$8193.00,"CHEQUE","001037","KARNATAKA BANK LTD."
$518.00,$2572.00,3-7-2018 0:00:00,$7434.00,"CHEQUE","001040","KARNATAKA BANK LTD."
$523.00,$2577.00,18-4-2018 0:00:00,$11388.00,"CHEQUE","001050","KARNATAKA BANK LTD."
$416.00,$2470.00,21-3-2018 0:00:00,$7080.00,"CHEQUE","001056","KARNATAKA BANK LTD."
$472.00,$2526.00,24-4-2018 0:00:00,$7080.00,"CHEQUE","001058","KARNATAKA BANK LTD."
$526.00,$2580.00,19-7-2018 0:00:00,$14868.00,"CHEQUE","001059","KARNATAKA BANK LTD."
$527.00,$2581.00,25-7-2018 0:00:00,$6938.00,"CHEQUE","001060","KARNATAKA BANK LTD."
$528.00,$2582.00,26-7-2018 0:00:00,$17346.00,"CHEQUE","001062","KARNATAKA BANK LTD."
$529.00,$2583.00,5-7-2018 0:00:00,$3717.00,"CHEQUE","001063","KARNATAKA BANK LTD."
$531.00,$2585.00,12-7-2018 0:00:00,$1859.00,"CHEQUE","001065","KARNATAKA BANK LTD."
$532.00,$2586.00,26-5-2018 0:00:00,$8077.00,"CHEQUE","001066","KARNATAKA BANK LTD."
$534.00,$2588.00,24-3-2018 0:00:00,$513.00,"CHEQUE","001070","KARNATAKA BANK LTD."
$533.00,$2587.00,2-5-2018 0:00:00,$31940.00,"CHEQUE","001073","KARNATAKA BANK LTD."
$388.00,$2442.00,23-1-2018 0:00:00,$13608.00,"NEFT / RTGS","596495","KARANATAKA BANK LTD."
$396.00,$2450.00,18-1-2018 0:00:00,$13608.00,"CHEQUE","596475","KARNATAKA BANK LTD."
$543.00,$2597.00,26-6-2018 0:00:00,$10195.00,"CHEQUE","001082","KARNATAKA BANK LTD."
$544.00,$2598.00,27-3-2018 0:00:00,$6124.00,"NEFT / RTGS","001083","KARNATAKA BANK LTD."
$545.00,$2599.00,30-5-2018 0:00:00,$16926.00,"CHEQUE","001084","KARNATAKA BANK LTD."
$546.00,$2600.00,18-5-2018 0:00:00,$12290.00,"CHEQUE","001087","KARNATAKA BANK LTD."
$552.00,$2606.00,5-6-2018 0:00:00,$2549.00,"CHEQUE","001095","KARNATAKA BANK LTD."
$547.00,$2601.00,27-3-2018 0:00:00,$1596.00,"CHEQUE","001088","KARNATAKA BANK LTD."
$553.00,$2607.00,28-4-2018 0:00:00,$10442.00,"CHEQUE","001096","KARNATAKA BANK LTD."
$525.00,$2579.00,5-4-2018 0:00:00,$5172.00,"CHEQUE","001069","KARNATAKA BANK LTD. (AJUST 3 RO)"
$555.00,$2609.00,28-4-2018 0:00:00,$20885.00,"CHEQUE","001098","KARNATAKA BANK LTD."
$559.00,$2613.00,29-3-2018 0:00:00,$2167.00,"CHEQUE","001106","KARNATAKA BANK LTD"
$561.00,$2615.00,29-3-2018 0:00:00,$10765.00,"CHEQUE","001109","KARNATAKA BANK LTD."
$565.00,$2619.00,30-3-2018 0:00:00,$7080.00,"CHEQUE","000010","KARNATAKA BANK LTD."
$564.00,$2618.00,14-3-2018 0:00:00,$20000.00,"CHEQUE","596549","KARNATAKA BANK LTD."
$572.00,$2626.00,15-6-2018 0:00:00,$23815.00,"CHEQUE","001120","KARNATAKA BANK LTD."
$574.00,$2628.00,4-9-2018 0:00:00,$11151.00,"CHEQUE","001124","KARNATAKA BANK LTD."
$580.00,$2634.00,5-5-2018 0:00:00,$5569.00,"CHEQUE","001134","KARNATAKA BANK LTD."
$498.00,$2552.00,5-4-2018 0:00:00,$5172.00,"CHEQUE","001069","KARNATAKA BANK LTD. (AJUST 3 RO)"
$535.00,$2589.00,5-4-2018 0:00:00,$5172.00,"CHEQUE","001069","KARNATAKA BANK LTD. (ADJUST 3 RO)"
$449.00,$2503.00,7-4-2018 0:00:00,$56.00,"CHEQUE","001160","KARNATAKA BANK LTD."
$554.00,$2608.00,6-4-2018 0:00:00,$39000.00,"CASH","SECURITY","BHAVAN AGENCY"
$554.00,$2608.00,7-4-2018 0:00:00,$56.00,"CHEQUE","001160","KARNATAKA BANK LTD."
$566.00,$2620.00,6-4-2018 0:00:00,$39000.00,"CASH","SECURITY","BHAWANA AGENCY SECURITY"
$566.00,$2620.00,7-4-2018 0:00:00,$56.00,"CHEQUE","001160","KARNATAKA BANK LTD."
$581.00,$2635.00,6-4-2018 0:00:00,$39000.00,"CASH","SECUIRITY","BHAVANA AGENCY"
$581.00,$2635.00,7-4-2018 0:00:00,$56.00,"CHEQUE","001160","KARNATAKA BANK LTD."
$593.00,$2647.00,19-7-2018 0:00:00,$1859.00,"CHEQUE","001178","KARNATAKA BANK LTD."
$594.00,$2648.00,19-7-2018 0:00:00,$1859.00,"CHEQUE","001179","KARNATAKA BANK LTD."
$595.00,$2649.00,10-8-2018 0:00:00,$11151.00,"CHEQUE","001180","KARNATAKA BANK LTD."
$578.00,$2632.00,9-4-2018 0:00:00,$798.00,"CHEQUE","001187","KARNATAKA BANK LTD."
$462.00,$2516.00,10-4-2018 0:00:00,$53302.00,"CHEQUE","001176","KARNATAKA BANK LTD."
$462.00,$2516.00,17-4-2018 0:00:00,$1000.00,"CHEQUE","001232","KARNATAKA BANK LTD"
$557.00,$2611.00,21-5-2018 0:00:00,$1981.00,"CHEQUE","001100","KARNATAKA BANK LTD."
$560.00,$2614.00,21-5-2018 0:00:00,$3497.00,"CHEQUE","001107","KARNATAKA BANK LTD."
$556.00,$2610.00,21-5-2018 0:00:00,$13986.00,"CHEQUE","001099","KARNATAKA BANK LTD."
$563.00,$2617.00,21-5-2018 0:00:00,$6070.00,"CHEQUE","001112","KARNATAKA BANK LTD."
$567.00,$2621.00,21-5-2018 0:00:00,$5827.00,"CHEQUE","001260","KARNATAKA BANK LTD."
$568.00,$2622.00,21-5-2018 0:00:00,$971.00,"CHEQUE","001115","KARNATAKA BANK LTD."
$570.00,$2624.00,21-5-2018 0:00:00,$59538.00,"CHEQUE","001117","KARNATAKA BANK LTD."
$575.00,$2629.00,21-5-2018 0:00:00,$4196.00,"CHEQUE","001127","KARNATAKA BANK LTD."
$569.00,$2623.00,21-5-2018 0:00:00,$7187.00,"CHEQUE","001116","KARNATAKA BANK LTD."
$576.00,$2630.00,21-5-2018 0:00:00,$12587.00,"CHEQUE","001132","KARNATAKA BANK LTD."
$577.00,$2631.00,21-5-2018 0:00:00,$12161.00,"CHEQUE","001236","KARNATAKA BANK LTD."
$582.00,$2636.00,21-5-2018 0:00:00,$2720.00,"CHEQUE","001147","KARNATAKA BANK LTD."
$583.00,$2637.00,21-5-2018 0:00:00,$12160.00,"CHEQUE","001148","KARNATAKA BANK LTD."
$587.00,$2641.00,21-5-2018 0:00:00,$9791.00,"CHEQUE","215187","KARNATAKA BANK LTD."
$588.00,$2642.00,21-5-2018 0:00:00,$2570.00,"CHEQUE","001158","KARNATAKA BANK LTD."
$571.00,$2625.00,21-5-2018 0:00:00,$47630.00,"CHEQUE","001118","KARNATAKA BANK LTD."
$584.00,$2638.00,21-5-2018 0:00:00,$25292.00,"CHEQUE","001149","KARNATAKA BANK LTD."
$586.00,$2640.00,21-5-2018 0:00:00,$6071.00,"CHEQUE","001152","KARNATAKA BANK LTD."
$585.00,$2639.00,21-5-2018 0:00:00,$6799.00,"CHEQUE","001150","KARNATAKA BANK LTD."
$592.00,$2646.00,11-5-2018 0:00:00,$9091.00,"CHEQUE","001170","KARNATAKA BANK LTD."
$591.00,$2645.00,11-5-2018 0:00:00,$71096.00,"CHEQUE","001171","KARNATAKA BANK LTD."
$558.00,$2612.00,11-5-2018 0:00:00,$10606.00,"CHEQUE","001101","KARNATAKA BANK LTD."
$573.00,$2627.00,11-5-2018 0:00:00,$10606.00,"CHEQUE","001121","KARNATAKA BANK LTD."
$579.00,$2633.00,26-6-2019 0:00:00,$11567.00,"CHEQUE","330600","KARNATAKA BANK LTD."
$596.00,$2650.00,10-8-2018 0:00:00,$6938.00,"CHEQUE","001181","KARNATAKA BANK LTD."
$597.00,$2651.00,10-8-2018 0:00:00,$7434.00,"CHEQUE","001182","KARNATAKA BANK LTD."
$598.00,$2652.00,10-4-2018 0:00:00,$1596.00,"CHEQUE","001183","KARNATAKA BANK LTD."
$599.00,$2653.00,11-4-2018 0:00:00,$96390.00,"NEFT / RTGS","001185","KARNATAKA BANK LTD."
$600.00,$2654.00,10-7-2018 0:00:00,$15293.00,"CHEQUE","001186","KARNATAKA BANK LTD."
$589.00,$2643.00,9-4-2018 0:00:00,$1596.00,"CHEQUE","001165","KARNATAKA BANK LTD."
$603.00,$2657.00,15-6-2018 0:00:00,$16926.00,"CHEQUE","001195","KARNATAKA BANK LTD."
$607.00,$2661.00,13-5-2018 0:00:00,$7711.00,"CHEQUE","001196","KARNATAKA BANK LTD."
$608.00,$2662.00,28-4-2018 0:00:00,$4285.00,"CHEQUE","001197","KARNATAKA BANK LTD."
$610.00,$2664.00,14-6-2018 0:00:00,$4196.00,"CHEQUE","001202","KARNATAKA BANK LTD."
